	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YKL217W	7.4715987651322	7.64682319919058	7.76928918135327	11.7257818446286	10.3204711549318	9.18592620461886
YKL216W	11.8718173428663	12.0248906538843	13.8982471759107	11.3172815813998	9.71857557124983	12.5014265348603
YKL215C	9.12850871316321	9.06696519690543	8.9475588431748	10.0088999539352	9.78924258979599	9.8680184864153
YKL214C	9.33345607600416	8.91561560846064	9.00908707009753	9.16580775562267	9.36851143251251	9.26935151329909
YKL213C	11.281194285416	11.1712423207065	11.1235132024078	11.7157472958123	11.8298277210257	11.6356913419311
YKL212W	12.0040440576248	11.8080243426483	11.6902608067689	11.4829970003941	11.0931263133026	11.3607674136567
YKL211C	12.2203380480363	12.1838690656891	12.1291405075845	10.7107455090288	10.4820724280888	11.3287130522861
snR64	2.72698802368752	3.39173982403526	4.03259376632091	1.48843974171982	3.29451479889062	4.29789429779832
YKL210W	12.0232625501545	11.9704561850225	12.2935941515663	12.7579001129509	12.5356388691646	12.5669399139909
YKL209C	11.2522326467648	11.2351517275757	11.341358534222	8.80427896882365	8.2061031680206	9.31033265751255
tT(CGU)K	3.32093969899053	4.13894916985507	4.03259376632091	3.32614441565949	3.29451479889062	2.18780277134733
YKL208W	8.86888342165255	9.08599661149622	8.88641546529191	9.71548489432987	9.6458557675965	9.43601086993442
YKL207W	11.4822140792753	11.4214923057461	11.4992743278699	11.2042317141405	11.1535291046582	11.418136219488
YKL206C	10.0740476030644	10.026749893848	9.74722681114009	10.471165112849	10.7667008381087	10.0616711905278
YKL205W	10.3963097994902	10.4914655737765	10.0162740532078	9.73854126878449	8.95995661840409	9.22073750976035
YKL204W	9.06633814914198	8.75445927615982	9.04029848998824	9.27286753608006	9.49898063107863	9.79914670377361
YKL203C	9.50173505896452	9.64783232063878	9.65308255413197	9.80120515796952	9.58756595105466	9.45074882784149
YKL202W	5.11787442952447	4.93896161035458	5.8154761974879	5.02690795634856	6.17742777443821	6.20750768048505
YKL201C	9.0753853767904	8.52268023574023	9.42270677593915	8.77781255878708	9.60562789434244	10.1791664461737
YKL198C	7.13333588049476	7.16427296445237	7.55811611487116	7.09211249633746	7.55988104794486	7.83662529095634
YKL197C	7.61085429857799	7.50319084412616	7.89257375561575	8.8697886317085	8.25685766082452	8.58893924980673
tN(GUU)K	4.8062959005356	5.04650481344179	3.83964171915429	2.68202506653464	1.46589919765667	3.02009699417507
YKL196C	12.2476078623228	12.5518807033109	12.2196086945195	12.6570353573897	12.6474528967496	12.4452687524182
YKL195W	12.2694528048233	12.5063975096011	12.3670503980364	13.9408983800864	13.7921112089603	13.2539577817631
YKL194C	9.06936020004489	8.95410445581335	9.11149275340393	10.2114502727534	10.3451140862544	9.93637211218659
YKL193C	9.60738900445349	9.26086993754894	9.63088613092007	10.8702601675916	11.3248712360263	11.1255668125546
YKL192C	10.703994754185	10.4807200147721	10.7247179169598	11.7550965797263	11.9332430708233	11.7190909361739
YKL191W	9.99360981265424	9.60449463722479	9.77448118611327	8.00804317656137	8.57284303934593	8.42322369721599
YKL190W	10.7338236529	10.5735415868136	10.6503484833207	10.9262250735961	10.9468751466862	11.203233160992
tL(UAA)K	0	1.75443827868217	1.60821568561763	0	0	0
YKL189W	8.95636879739217	8.68542588818619	9.22450650467428	9.4858714759298	9.94180090425187	10.0325768856853
YKL188C	8.3180127564329	8.15323248516903	8.26824635713547	9.20164697094837	9.72008366514841	10.0925416834295
YKL187C	6.86773369572007	6.79945830569585	7.02315510375853	8.92711014314505	10.3645297781842	10.0866561260671
YKL186C	10.9566391838125	11.35962595942	10.7386237183003	10.8076823753267	10.7623160429502	10.5001816304869
YKL185W	10.9017484514237	10.5936282800329	10.202129021027	11.0326568910592	11.0802666022057	11.1261407625912
YKL184W	9.44934134330108	9.19519622675819	9.60455116613434	8.47878240414866	8.09890144811367	8.36216828840441
YKL183C-A	4.91780129726394	5.63418548943693	5.98838328659217	4.811871937606	4.28575262204733	4.79029399062283
YKL183W	9.43769517621191	9.58678835757909	9.83236368105561	9.21266656692107	8.82069946957426	9.33834218417837
YKL182W	13.282876418928	13.6216279926176	13.063160728536	14.1503930770999	13.5626685294873	12.3551173070894
YKL181W	12.7365189563174	12.8804756332534	12.4358805600957	11.6067782199527	10.8674455948138	11.0090427357778
YKL180W	13.4478408498731	13.005479513159	13.1598274211518	11.9573149195699	11.3154243878914	11.7867216696454
YKL179C	10.5262573063784	10.6869563646886	11.0487445956865	10.5687351486616	10.3779669469498	10.7574298562605
YKL178C	5.11787442952447	5.66825912356312	6.35623968287999	6.21212321827291	6.26268313631009	6.57344922697968
YKL177W	0	1.75443827868217	1.0174749309436	1.89094485373502	0.911636319885795	2.66315465641658
YKL176C	9.99042466585195	10.0815112183596	10.0177003795496	9.8626599969708	9.46160462809461	9.34032220904031
YKL175W	10.5480854923337	10.241419720811	10.1768174041947	10.1870743700443	9.98006635840878	9.89790238049202
YKL174C	10.5361208804163	10.6447952617585	10.7255909674029	11.7498107422782	10.6941257056834	10.3510414622286
YKL173W	9.77595278119649	9.61326694691389	9.93406170325941	10.2643058103451	9.71404180767604	9.80775876442484
YKL172W	12.4645639889189	12.4033223835943	12.0361405462326	10.9309034943334	9.4176688000804	9.91660208342514
YKL171W	8.76832889981341	8.19473597376915	8.81273966058827	9.208268823755	9.79354642667658	9.79914670377361
YKL170W	8.26100016464574	8.58643752560154	8.00038769903043	8.89736879357233	8.79230658092643	8.19716801646261
