ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006352	DNA-templated transcription initiation	97/5294	207/16454	0.468599033816425	1.45642774885067	4.55148422995035	6.68746680578194e-06	0.000337961737111712	0.000277800289903856	POLR3H/EGR1/JUN/APEX1/UBTF/MED29/MYC/ARID1B/SPHK2/ZMPSTE24/MAZ/SMARCB1/MED24/GLYR1/ZNF451/PPM1D/TET1/POLR2G/RBM14/WDR5/SMARCA4/BRF1/GTF2H1/NOC2L/MED22/PPARGC1A/MEN1/PPP2R1A/NCOA6/MED17/E2F2/TAF9B/ERCC3/SMARCD1/CCNH/INTS7/SIRT7/INTS3/PPP2CA/TAF7/GTF2A1/ERCC2/ARMC5/CDK4/MED30/PADI2/TAF6L/POLRMT/TRMT112/CRCP/MED16/INTS2/FOSL1/MED20/HMGB1/TWIST1/CDK9/MED1/MED25/POLR2I/XPA/BDP1/GTF3C1/MNAT1/GTF2F1/WBP2/OGG1/PRMT3/GTF3C5/INTS10/CTNNBIP1/PHF2/CTCFL/CAND1/TFB1M/ZNHIT1/THRA/TAF4/TAF4B/POLR1E/INTS4/NFKBIZ/ASH2L/TET2/TFAM/POLR2D/INTS5/PAXIP1/L3MBTL3/BRD7/NME2/MED12/SMARCA5/APOBEC3F/TAF13/TAF8/MED19	97
GO:0010569	regulation of double-strand break repair via homologous recombination	42/5294	73/16454	0.575342465753425	1.78819133575875	4.64841936203385	6.7880181394622e-06	0.000340276780281428	0.000279703226221982	KLHL15/RMI2/PARP1/ACTB/FUS/RUVBL1/KAT5/TIMELESS/PIAS4/C1QBP/MORF4L2/ACTL6A/PRMT1/WDR48/DMAP1/NBN/CSNK2A1/SKP2/ABL1/ARID2/SIRT6/EPC2/TERF2IP/UBQLN4/GFI1/MAGEF1/PLK1/PELI1/RUVBL2/SETD2/PPP4R2/ACTR2/MEAF6/RPA2/TRRAP/RAD51AP1/TP53BP1/RECQL5/SENP3/HELB/FANCB/MAD2L2	42
GO:0007042	lysosomal lumen acidification	18/5294	23/16454	0.782608695652174	2.43238448777123	4.73449812969749	7.39037988583625e-06	0.000361117741870083	0.000296834234071223	ATP6V0A1/CLN6/LAMP2/ATP6V0C/ATP6AP1/ATP6V1F/TMEM106B/ATP6V1A/SNAPIN/GRN/VMA21/CLN3/CREG1/TMEM9/ATP6V0B/LAMP1/CLN5/ATP6V1H	18
GO:2000042	negative regulation of double-strand break repair via homologous recombination	18/5294	23/16454	0.782608695652174	2.43238448777123	4.73449812969749	7.39037988583625e-06	0.000361117741870083	0.000296834234071223	KLHL15/RMI2/KAT5/PIAS4/C1QBP/PRMT1/CSNK2A1/ABL1/UBQLN4/GFI1/MAGEF1/PLK1/TP53BP1/RECQL5/SENP3/HELB/FANCB/MAD2L2	18
GO:1990928	response to amino acid starvation	37/5294	62/16454	0.596774193548387	1.85480214972519	4.64438162102209	7.43288277469691e-06	0.000361117741870083	0.000296834234071223	ATF3/CDKN1A/EIF2AK3/ITFG2/MAPK1/NPRL3/LARP1/PRKCH/SESN2/PIM1/GPR155/YWHAG/AKT1/RNF167/PRMT1/SAR1A/DEPDC5/FAS/ATXN3/SEH1L/MTOR/EIF2AK4/KPTN/PEX2/RRAGC/PRKAA2/UCP2/SESN3/EIF2A/IMPACT/RRAGD/RRAGA/EIF2AK2/SAR1B/MAPK3/SLC38A2/RNF152	37
GO:0050767	regulation of neurogenesis	157/5294	365/16454	0.43013698630137	1.33688590340059	4.48277731196232	7.44753677731035e-06	0.000361117741870083	0.000296834234071223	NR1D1/BTG2/PLXND1/CRABP2/DPYSL5/NEFL/ZEB2/MDK/HDAC1/SKI/DLL1/IFRD1/PRTG/HES5/PRKCH/FZD4/LRP2/CERS2/SLC7A5/ID4/POU4F1/FGF2/RAPGEF2/PRMT5/CDK5/FXR2/DBN1/XRCC5/LRP4/LIG4/ASCL1/HES6/BHLHE40/ZNF335/BHLHE41/CTNNB1/UFL1/CTDSP1/CXCL12/CAPRIN1/SRRT/MAP1B/TP73/RNF10/ITGB1/IDH2/EEF2K/ADNP/NF2/YAP1/IGDCC4/OBSL1/EFNB3/TGFB1/XRCC2/TNFRSF12A/TMEM98/NTN1/MYB/FMR1/HES1/GDI1/HIF1A/SERPINE2/B2M/FN1/CDH1/DAG1/NTRK2/MTOR/MAPT/HES7/DUSP10/HEYL/PER2/POU4F2/NFATC4/SORL1/OLIG2/KIAA0319/TWF2/EPHA4/PLAG1/DAAM2/HOOK3/NOG/BAIAP2/CDKL5/DICER1/PTPRS/SOX8/KIT/SERPINF1/SIRT2/RGMA/MAP6/ANKRD27/TIAM2/LDLR/WDR62/TSPO/SEMA6D/ETV5/HES2/TBC1D24/CAMK2B/E2F1/SLIT2/HMGB2/NAP1L1/MEGF8/ADCY10/RELA/GATA2/SEMA3F/MCF2/CHD7/CDH4/LRP8/FSTL4/ZFYVE27/PROX1/MAP3K13/PLXNC1/ROBO1/EPHB2/SEMA4F/LIF/LIMK1/PTPRD/SYT4/EPHA7/SHOX2/NIN/MYCN/TRAK2/L1CAM/DYNLT1/QKI/LPAR3/VEGFA/DMRTA2/CX3CR1/CAPRIN2/MACF1/HLTF/SYNGAP1/BMP2/MECP2/ASPM/VEGFC/YTHDF2/NOS1/ANXA2/ULK1/RGS14/BMP7	157
GO:0009144	purine nucleoside triphosphate metabolic process	105/5294	228/16454	0.460526315789474	1.43133736305251	4.51711540985072	7.49423885155096e-06	0.000361117741870083	0.000296834234071223	HSPA1A/HSPA1B/DDIT4/NME1/PARP1/HSPA8/SPHK2/ATP6V0C/IER3/SLC25A13/MTCH2/VCP/NDUFB2/UCHL1/NDUFS6/AK4/BEND3/PRKACA/CTNS/MLST8/TPI1/AMPD2/TMSB4X/FOXK2/OPA1/NDUFS2/ENO3/PGAM1/SLC25A25/APP/NUDT16/GPI/NDUFS3/YAP1/EIF6/DHTKD1/TGFB1/OGT/STAT3/NDUFB5/ALDOC/PPP2CA/FIS1/HIF1A/NDUFB8/GIT1/NDUFS5/INSR/XPO4/MTOR/NDUFA8/GUK1/SLC2A6/ATP6V1A/OLA1/SIRT6/ARNT/ATP6V1B2/BAD/PFKFB4/PRKAA2/UCP2/DNAJC30/PPARA/NDUFB11/FOXK1/ZBTB7A/RHOQ/RPTOR/ENTPD7/RAN/NDUFA5/AK1/FKRP/NDUFS7/GTPBP1/NDUFS8/TSPO/ATP6V1B1/SAMHD1/PFKL/ADA/NDUFA12/LIPA/NUPR1/NDUFAB1/ADCY10/NT5E/NME5/NDUFC2/SDHC/NME2/ALDOA/NDUFB10/OGDH/NDUFA11/AK3/HK1/NUDT5/ENO1/ABCC6/RAB23/FAM3A/NDUFA1/NDUFB9	105
GO:0021782	glial cell development	66/5294	130/16454	0.507692307692308	1.57793147540031	4.55635077078728	7.84667165180329e-06	0.00037519162298161	0.000308402787027151	NR1D1/ZEB2/MDK/SKI/DLL1/MAPK1/HES5/CERS6/TSPAN2/ID4/WASF3/HRAS/ERBB3/CDK5/LRP1/SOX4/MXRA8/CNTN1/ASCL1/CNTNAP1/CLU/RAF1/AKT1/APP/PLEC/GRB2/POU3F2/PHGDH/PPP3R1/TGFB1/B4GALT5/ERCC2/DAG1/PICK1/NTRK2/MAPT/EIF2B4/LAMB2/EIF2B2/CSPG5/DICER1/SOD1/B4GALT6/GPM6B/SIRT2/IFNGR1/GRN/NSUN5/ARHGEF10/NCSTN/LDLR/ABCA2/LAMC3/EIF2B1/CDK6/NDRG1/ERBB2/ROR1/ITGB4/AKT2/PRDM8/MED12/MAPK3/EIF2B5/VIM/SLC25A46	66
GO:0045947	negative regulation of translational initiation	30/5294	47/16454	0.638297872340426	1.98385968860774	4.65210948068791	8.1365129182593e-06	0.000386080643510685	0.000317353424710571	EIF2AK3/LARP1/AKT1S1/EIF4EBP2/LAMTOR1/PAIP2/GPR155/YWHAG/CAPRIN1/AKT1/TSC2/OGT/PRMT1/FMR1/DEPDC5/ATXN3/CSNK2A1/MTOR/EIF2AK1/EIF2AK4/EPHA4/PAIP2B/RRAGC/PRKAA2/SCRIB/RPTOR/USP4/RRAGA/RBM4/RNF152	30
GO:0045739	positive regulation of DNA repair	63/5294	123/16454	0.51219512195122	1.59192643305353	4.53833259811729	8.66795592537069e-06	0.000405179647252136	0.00033305256515645	FOXM1/EGFR/CEBPG/DHX9/PARP1/SMARCC1/ARID1B/ACTB/SMARCB1/FUS/RAD50/RUVBL1/KAT5/TIMELESS/NFRKB/BCL7C/SMARCA4/PIAS4/PBRM1/BRCC3/BCL7B/MORF4L2/ACTL6A/SMARCD1/BCL7A/PARP3/FAM168A/UBE2N/PRMT1/BRCA1/WDR48/DMAP1/MCRS1/NBN/ACTR5/SMARCE1/HMGB1/SKP2/ARID2/SIRT6/EPC2/DPF2/SPIRE2/EYA3/EYA1/PELI1/RUVBL2/TRIM28/ACTR2/DPF1/INO80D/INO80E/MEAF6/BRD7/TRRAP/RAD51AP1/INO80/UCHL5/RNF168/BABAM1/EYA4/FANCB/MAD2L2	63
GO:0090307	mitotic spindle assembly	40/5294	69/16454	0.579710144927536	1.80176628723795	4.59654518392606	8.68539443825516e-06	0.000405179647252136	0.00033305256515645	HSPA1A/HSPA1B/RCC1/KIF3B/UHRF1/RHOA/BIRC5/CHMP1A/PIBF1/SMC1A/STAG1/CHMP6/KPNB1/BCCIP/POLDIP2/INCENP/CHMP4B/HNRNPU/DRG1/KIFC1/KIF4A/SMC3/SPICE1/MAP9/CDC20/LSM14A/RANGRF/CHMP4A/WRAP73/KIF15/KIF4B/CDCA8/ARHGEF10/CCDC61/PLK1/CHMP1B/AURKB/MYBL2/PRICKLE1/CHMP7	40
GO:0048285	organelle fission	187/5294	447/16454	0.41834451901566	1.30023436265275	4.43242714677954	8.7345676852938e-06	0.000405179647252136	0.00033305256515645	HSPA1A/HSPA1B/CDC25B/RCC1/KIF3B/DDB1/CCNB1IP1/UHRF1/CCNB1/BAG6/CHAMP1/UBXN2B/MTCH2/RHOA/NCAPH/ESPL1/ANAPC7/RAD50/BIRC5/KAT5/CHMP1A/PIBF1/KIF18B/SMC1A/STAG1/PRMT5/RANBP1/CHMP6/NFIB/KPNB1/EME2/NCAPH2/BCCIP/POLDIP2/MSH4/BAZ1B/SKA3/INCENP/ZWINT/PSRC1/CDC42/KNTC1/OPA1/PPP2R2D/CHMP4B/CENPI/VPS35/CAV2/PDXP/ZW10/MASTL/PPP2R1A/SYCP2/PGAM5/HNRNPU/DRG1/KIF2C/UBE2C/GEN1/NCAPG2/FZR1/C9orf78/KIFC1/TOP2A/MAPRE1/UBE2I/OBSL1/CKS2/TGFB1/ANAPC5/MLH1/SIRT7/KIF22/KIF4A/TMEM135/SKA1/FIS1/BANF1/TRIP13/CTDP1/INSR/AP3B1/SMC3/CDC14A/CEP85/TOM1L1/NUMA1/SEH1L/SPICE1/MAP9/SLC2A8/MKI67/MAPT/CDC20/CORO1C/CDCA2/AKAP8/SPC25/MFF/PKMYT1/NUSAP1/RAD54B/ANKLE2/MIS12/NUDC/LSM14A/CHFR/RANGRF/KLHDC3/CHMP4A/CCNE1/WRAP73/XRCC3/CENPK/MSX1/KIF15/UCP2/MTFR1/EME1/KATNB1/SPAST/KIF4B/SIRT2/SPIRE2/BOD1/SYCE1L/PTTG3P/PEX19/ZWILCH/CDKN1C/BMP4/RAD51D/RAN/CDCA8/RRS1/REEP3/ARHGEF10/CCDC61/SH2B1/PLK1/SPC24/MTBP/IRGM/SPAG5/EHMT2/DYNC1LI1/RAD51C/HSF1/CCDC86/MSX2/BCL2L11/FBXW5/HSPA2/IK/PDE3A/ACTR2/ING2/RALBP1/NSL1/VPS4A/CHMP1B/EPS8/MUS81/PPP1R9B/MTFP1/AURKB/CDC16/BRIP1/MYBL2/BROX/PPARG/LIF/RAD51AP1/INO80/SMARCA5/PTTG1/ACOX1/MEI1/NFIA/GDAP1/RPL24/SLC25A46/ASPM/PRICKLE1/CHMP7/MAD2L2/BMP7	187
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	93/5294	198/16454	0.46969696969697	1.45984018500074	4.48347849535318	9.10888797079607e-06	0.000419413686121988	0.000344752765771884	WDFY1/HSPA1A/HSPA1B/IRAK1/PARP1/LAMP2/DPP9/HSPA8/TSPAN6/ZDHHC12/ZDHHC3/SLC19A1/KAT5/ZDHHC18/DDX56/C1QBP/PEPD/BRCC3/YWHAE/MAVS/DHX33/GPATCH3/UFL1/AKT1/RNF144A/CLPB/TRIM25/IPO5/NPLOC4/TRAF6/DDX60/GBP2/TARBP2/OGT/TNIP2/PPP2CA/BANF1/ZDHHC4/RIOK3/TBK1/RICTOR/RIPK2/HMGB1/LACC1/AARS2/IFI16/LSM14A/RFTN1/IFIH1/PTPRS/NAGK/PCBP2/SLC15A4/SIRT2/RNF125/LATS2/SMPDL3A/LYPLAL1/XPNPEP1/SPSB3/USP15/PELI1/ATAT1/DDX39A/NOD2/IRGM/TAB1/PPP6C/TRIM3/RNF7/HCFC2/FBXL2/NR1H4/PTPN6/RELA/IRF3/ZC3HAV1/AURKB/ZDHHC5/KCNK6/NEK9/RNF185/CUL5/EIF2AK2/ZCCHC3/MAP2K6/TIFA/CYLD/TIRAP/MAP2K3/TNFAIP3/TRIM65/ZDHHC9	93
GO:0016050	vesicle organization	158/5294	369/16454	0.428184281842818	1.33081680646803	4.42662401074036	9.46715064749074e-06	0.000432704473711782	0.000355677625719195	INSIG1/ATP6V0A1/PIP4K2B/ATP6V1C1/ATP6V0D1/ZEB2/VPS33A/SNAP25/ATP6V1G1/ARFGEF2/RAB5C/ATP6V0C/AP1B1/SNAP29/GOSR2/RAB5B/AP1S2/AP3D1/SEC24D/TMEM127/CHMP1A/VTI1A/CHMP6/LAMTOR1/SEC24C/CHMP4B/SNF8/HPS3/AP1G1/CAV2/TRAPPC10/SYT11/DNM2/SRPX/RAB8A/VTI1B/SNAP23/VPS25/SYP/F2R/ABCA1/RAB22A/VAMP1/RAB7A/LYST/DNM1/VPS37B/SDCBP/HPS6/SNX10/SYT2/TBC1D4/PI4K2A/VAPB/SDC4/TRAPPC6A/TRAPPC2L/CC2D1A/ARFGAP2/VAMP8/STX16/CAV1/SURF4/SAR1A/AP3M1/GBF1/CPLX1/C9orf72/VAMP3/ATP6AP1/VPS18/BACE2/TGFBRAP1/ZNF385A/SEC31B/SERPINE2/ATP6V1F/AP3B1/TRAPPC1/SNX11/AP1S1/SDC1/CORO1C/PDCD6/RAB32/ARFGAP3/ATP6V1A/AP1M1/ANKFY1/DNM3/TMF1/HPS1/CLCN3/SNX3/SORT1/HOOK3/TRAPPC5/CHMP4A/AP2M1/ATP6V1B2/KIF13A/ANXA1/SNAPIN/YIPF4/SEC31A/SLC9A8/SEC16A/SLC35D3/CCDC136/EXOC8/HGS/TRAPPC3/ARL8B/CLN3/ANKRD27/GOLPH3/SCARB2/ATP6V1B1/MIA3/CSNK1D/SPG11/TMEM9/GRIK5/ATP6V0B/PPP6C/VPS39/DOC2A/SNX19/VPS4A/CHMP1B/USP8/PRRT2/TMED2/VPS41/BLOC1S3/AP3M2/ATP6V1G2/VAMP2/VPS33B/VPS37C/ANXA2P2/SEC13/SYT4/ATP6V1H/PEF1/STXBP1/SAR1B/AQP1/PLEKHA3/POC1B/RNF26/NKD2/PLEKHF1/BAIAP3/CPLX2/TRAPPC12/CHMP7/ANXA2	158
GO:1905037	autophagosome organization	71/5294	143/16454	0.496503496503497	1.54315612608019	4.4929835349288	9.89205117278265e-06	0.000448824745182606	0.00036892828576786	PIP4K2B/UBE3C/UBXN2B/GABARAPL1/CTSD/RAB1B/TBC1D14/ARFIP2/WIPI1/TMEM39A/WIPI2/LAMTOR1/IFT88/RALB/TP53INP1/ATG14/SYK/RPS6KB1/ATP2A2/BAG3/RAB7A/SMCR8/PIP4K2C/TMEM41B/TRAF6/ATG16L2/RAB33B/LRBA/USP33/C9orf72/ATG7/MTOR/ATG13/RAB3GAP1/TP53INP2/ZFYVE26/ELAVL1/CUL1/RAB5A/MFN2/ATG16L1/ATG4D/RRAGC/DEPTOR/VMP1/RPTOR/FEZ1/CLN3/SETD2/IRGM/EHMT2/SPG11/NUPR1/ULK3/PHF23/STBD1/BTRC/ATG4C/EPHB2/SCFD1/ATG12/RRAGA/USP7/DNAJC16/GABARAPL3/ZRANB1/ATG10/MAPK3/PIK3C2B/RAB23/ULK1	71
GO:0035148	tube formation	75/5294	153/16454	0.490196078431373	1.52355237523797	4.48106399246315	1.01346118793974e-05	0.000456498169871985	0.000375235744184552	BRD2/ZEB2/GDNF/SKI/SOX9/PRKACB/HES5/SPECC1L/LRP2/FGF2/MTHFR/KAT2A/NFIB/KDM2B/PRKACA/GLMN/SEMA4C/OPA1/MIB1/CTNNB1/ITGB1BP1/STIL/NUP50/TSC2/VASP/TRAF6/MTHFD1/SDC4/TGFB1/PFN1/PIK3CD/HIF1A/STK4/IFT122/CELSR1/BBS4/TWIST1/ARHGAP35/ABL1/MTHFD1L/CFL1/NOG/SOX8/SIX4/LMO4/SCRIB/DVL2/SUFU/RGMA/BMP4/RARG/DEAF1/CASP3/IFT52/SFRP1/EDA/CITED2/BCL2L11/STK3/TMED2/SDCCAG8/CECR2/PROX1/DAB2IP/SIX1/GDF7/MED12/TULP3/TCTN1/VEGFA/FGFR2/DLC1/PRICKLE1/IFT172/BMP7	75
GO:0001838	embryonic epithelial tube formation	64/5294	126/16454	0.507936507936508	1.57869046119896	4.49104617693569	1.04879703567396e-05	0.000469015998111462	0.000385525241284468	BRD2/ZEB2/GDNF/SKI/SOX9/PRKACB/HES5/SPECC1L/LRP2/MTHFR/KAT2A/KDM2B/PRKACA/GLMN/SEMA4C/OPA1/MIB1/CTNNB1/STIL/NUP50/TSC2/VASP/TRAF6/MTHFD1/SDC4/TGFB1/PFN1/HIF1A/STK4/IFT122/CELSR1/BBS4/TWIST1/ARHGAP35/ABL1/MTHFD1L/CFL1/NOG/SOX8/SIX4/LMO4/SCRIB/DVL2/SUFU/RGMA/BMP4/RARG/DEAF1/CASP3/IFT52/SFRP1/CITED2/STK3/TMED2/CECR2/SIX1/GDF7/MED12/TULP3/TCTN1/DLC1/PRICKLE1/IFT172/BMP7	64
GO:0045910	negative regulation of DNA recombination	25/5294	37/16454	0.675675675675676	2.10003165235504	4.61361727673499	1.06144869329335e-05	0.000471283219822245	0.000387388868965857	KLHL15/RMI2/KAT5/PIAS4/C1QBP/MSH2/PARP3/MLH1/PRMT1/CSNK2A1/BCL6/ABL1/TERF2IP/UBQLN4/GFI1/MAGEF1/PLK1/MSH3/NDFIP1/TP53BP1/RECQL5/SENP3/HELB/FANCB/MAD2L2	25
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	33/5294	54/16454	0.611111111111111	1.89936196113	4.55923408611887	1.13359226943806e-05	0.000499745357930993	0.000410784387894913	ZFP36L1/BTG2/TOB1/DHX9/CSDE1/IGF2BP1/SAMD4B/YBX1/ZFP36/POLR2G/PATL1/CNOT7/CAPRIN1/HNRNPU/PABPC1/RC3H1/SAMD4A/MLH1/FMR1/CSNK2A1/CNOT10/TNKS1BP1/EPHA4/DCP1A/RC3H2/HNRNPD/DCP2/TNRC6B/PAIP1/CPEB3/PARN/SYNCRIP/PDE12	33
GO:1900152	negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	10/5294	10/16454	1	3.10804684548546	4.5926034065759	1.18200312334824e-05	0.000517417705262863	0.000425310834746653	TOB1/DHX9/CSDE1/IGF2BP1/YBX1/HNRNPU/PABPC1/HNRNPD/PAIP1/SYNCRIP	10
GO:0045732	positive regulation of protein catabolic process	94/5294	202/16454	0.465346534653465	1.44631882908729	4.39592128282438	1.31081296108475e-05	0.000569791144482715	0.000468361141928995	HSPA1A/HSPA1B/PLK2/HERPUD1/XBP1/DDB1/MSN/FBXW7/SOX9/BAG6/IER3/KEAP1/LPCAT1/VCP/BCAP31/LRP2/ADAM9/DTL/ZNF268/TRIB3/SH3D19/USP5/HSPBP1/LRP1/SGTA/SNF8/VPS35/CUL4A/RNF41/PSMC3/CLU/AKT1/APP/AXIN1/NSF/RAB7A/PACSIN3/RDX/FZR1/VGLL4/DVL1/SOCS4/FURIN/CAV1/FMR1/PSMD10/GSK3A/ATG7/ATXN3/RHBDD3/CSNK2A1/RHBDD1/HECTD1/MTOR/MYLIP/CDC20/PSMC5/USP13/SGSM3/CUL4B/SORL1/PLK3/SIRT6/TMX1/CHFR/GPC3/ZER1/PSMC4/PSMC2/DDA1/GCLC/SIRT2/RCHY1/RGMA/PLK1/LDLR/ABCA2/CSNK1D/MDM2/TRIB2/NUPR1/PPP2R3A/NDFIP1/DAB2IP/RNFT2/FBXL5/RNF185/RAD23A/RNF128/NKD2/DAB2/HSP90AA1/TNFAIP3/PRICKLE1	94
GO:0072175	epithelial tube formation	69/5294	139/16454	0.496402877697842	1.54284339811868	4.42660572690174	1.32249853126416e-05	0.000570878532662362	0.00046925496131259	BRD2/ZEB2/GDNF/SKI/SOX9/PRKACB/HES5/SPECC1L/LRP2/FGF2/MTHFR/KAT2A/KDM2B/PRKACA/GLMN/SEMA4C/OPA1/MIB1/CTNNB1/STIL/NUP50/TSC2/VASP/TRAF6/MTHFD1/SDC4/TGFB1/PFN1/PIK3CD/HIF1A/STK4/IFT122/CELSR1/BBS4/TWIST1/ARHGAP35/ABL1/MTHFD1L/CFL1/NOG/SOX8/SIX4/LMO4/SCRIB/DVL2/SUFU/RGMA/BMP4/RARG/DEAF1/CASP3/IFT52/SFRP1/CITED2/STK3/TMED2/CECR2/PROX1/SIX1/GDF7/MED12/TULP3/TCTN1/VEGFA/FGFR2/DLC1/PRICKLE1/IFT172/BMP7	69
GO:0098876	vesicle-mediated transport to the plasma membrane	73/5294	149/16454	0.48993288590604	1.52273436053985	4.41464921850779	1.35380546115647e-05	0.000580362396313698	0.000477050577746171	SNX12/RAB31/ARFGEF2/SNX17/ANKRD50/RNF115/NDRG4/VTI1A/SNF8/RAB35/MICALL1/VPS35/PREPL/GGA2/YWHAE/RAB8A/AKT1/NSF/RAB7A/CCDC93/RABEP1/OPTN/VPS53/RAB10/SNX27/RAB11FIP3/STX16/CPLX1/CSK/VAMP3/ATP6AP1/EHD1/GDI1/VPS26A/STEAP2/RAB8B/CAPN10/SACM1L/SORL1/SNX3/AKAP5/ARFRP1/KIF13A/RAB13/RAB11B/SEC16A/EXOC4/SCRIB/ARL3/EXOC8/LYPLAL1/HGS/RSC1A1/ATP9A/OSBPL5/CLN3/ANKRD27/ACTN2/GRIP2/GOLPH3/SCARB2/WIPF3/VPS39/RAB26/VAMP2/CMTM6/LLGL2/LMTK2/EXOC5/MACF1/MTMR4/BBS2/CCDC22	73
GO:0140467	integrated stress response signaling	31/5294	50/16454	0.62	1.92698904420098	4.5213397556318	1.37365609866138e-05	0.00058483878830679	0.000480730115566138	JUN/CEBPG/PPP1R15A/NFE2L3/EIF2AK3/HSPA5/ARIH1/AKT1/DDIT3/FOS/PPP1R15B/PTPN1/QRICH1/RPAP2/PTPN2/FOSL1/HERC5/EIF2AK1/EIF2AK4/CREBZF/JUNB/NCK1/CREB3/KCMF1/ATAD3A/IMPACT/TMEM33/TMED2/AKT2/CEBPD/CEBPB	31
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	16/5294	20/16454	0.8	2.48643747638836	4.5811279622238	1.49767261882533e-05	0.000622766510591534	0.000511906225430351	ZFP36L1/TOB1/DHX9/CSDE1/IGF2BP1/YBX1/ZFP36/CNOT7/HNRNPU/PABPC1/RC3H1/HNRNPD/TNRC6B/PAIP1/CPEB3/SYNCRIP	16
GO:0034502	protein localization to chromosome	49/5294	91/16454	0.538461538461538	1.67356368603063	4.43762210200991	1.49852848791018e-05	0.000622766510591534	0.000511906225430351	BRD2/PARP1/CENPQ/CHAMP1/CTCF/VCP/RNF4/RPA1/GNL3L/KAT5/BRD3/PIAS4/XRCC5/KNTC1/SPIN1/TNRC18/ZW10/RCC2/ATRX/IFFO1/PARP3/HTATSF1/NBN/CSNK2A1/ZMYND8/CDK9/SKP2/VCPIP1/PPHLN1/SIRT6/TERF2IP/BOD1/ZWILCH/CTCFL/MMS22L/PLK1/MTBP/SETD2/TOPBP1/ATR/IK/AURKB/RPA2/ACD/JARID2/TP53BP1/TRAPPC12/CHMP7/GNL3	49
GO:0032984	protein-containing complex disassembly	110/5294	244/16454	0.450819672131148	1.40116865985	4.34823315761813	1.50237381153579e-05	0.000622766510591534	0.000511906225430351	FYCO1/WDR1/DDIT4/SMARCC1/LAMP2/MYC/ADD1/VPS33A/GRWD1/ZFAND1/HSPA8/ZMPSTE24/PEX10/PLEKHH2/SNAP29/GABARAPL1/SMARCB1/SPECC1L/VCP/EIF5A/HMGA1/APEH/EIF5AL1/MID1/SSRP1/MAP1A/CHMP1A/TMEM39A/CAPZB/KIF18B/STMN1/PPP1CA/CHMP6/SMARCA4/LMOD1/GAS2L1/CHMP4B/ADD2/TFIP11/STMN3/PDXP/ATG14/NAPA/SUPT16H/GFM2/MID1IP1/MAP1B/ATP2A2/MICAL1/NSF/FAF2/KIF2C/SMCR8/SMARCD1/EEF2K/RDX/JMJD4/LIX1L/TBC1D25/ARHGEF2/TTBK2/GAK/VAMP8/PEX5/INSR/SET/TWF1/SMARCE1/SPTBN4/HEMK1/CFL1/TWF2/ARID2/PIF1/CHMP4A/RNF14/PEX2/SNAPIN/IGF1R/TRAF2/KATNB1/SPAST/VMP1/NCKAP5L/CLEC16A/UBQLN4/CAPZA1/CLN3/ACTN2/CALM1/IRGM/TRPV4/PHF23/VPS4A/CHMP1B/EPS8/SCIN/CAPZA2/PPP1R9B/MTRF1/AURKB/CAPG/ATG12/ADRB2/PEX13/DSTN/GABARAPL3/ABCE1/UPF1/CHMP7	110
GO:0030490	maturation of SSU-rRNA	30/5294	48/16454	0.625	1.94252927842841	4.50398084658915	1.50281493868613e-05	0.000622766510591534	0.000511906225430351	DHX37/UTP20/KRI1/NOP14/UTP3/RPP40/NAT10/NOL11/HEATR1/NOL10/RRP36/TSR2/WDR43/ABT1/ERCC2/MPHOSPH10/RIOK3/TRMT112/TSR1/PWP2/RRS1/IMP4/SRFBP1/IMP3/LSM6/FCF1/BYSL/NGDN/WDR46/BMS1	30
GO:0006289	nucleotide-excision repair	46/5294	84/16454	0.547619047619048	1.70202565348013	4.44273803377898	1.51747073509595e-05	0.000624675370156056	0.000513475283942541	SMARCC1/DDB1/ARID1B/ACTB/CETN2/SMARCB1/DDB2/RPA1/KAT5/BCL7C/SMARCA4/PBRM1/BCL7B/GTF2H1/LIG4/CUL4A/POLD1/USP45/ACTL6A/ERCC3/SMARCD1/BCL7A/POLE/FANCC/ERCC2/ATXN3/SMARCE1/HMGB1/POLR2I/RAD23B/ARID2/XPA/MNAT1/DPF2/OGG1/XPC/NTHL1/DPF1/BRIP1/RPA2/BRD7/USP7/RAD23A/ELOF1/HUS1/RPA4	46
GO:0006278	RNA-templated DNA biosynthetic process	35/5294	59/16454	0.593220338983051	1.84375660325408	4.47167158539582	1.56887464165414e-05	0.000641587156086984	0.00052737655890507	CCT3/SMG6/RPA1/GNL3L/SMG5/RAD50/NHP2/XRCC5/NAT10/CCT5/CCT2/CTNNB1/EXOSC10/HNRNPU/CCT7/PARP3/HSP90AB3P/DKC1/HSP90AB1/TNKS1BP1/PIF1/TEP1/TERF2IP/RFC1/HNRNPD/DCP2/CCT6A/XRN1/ATR/HMBOX1/PARN/ACD/POT1/NOP10/HSP90AA1	35
