gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SNHG15	1736.25909422369	0.741004930261084	0.0634566127145422	11.6773476957315	1.66407161093688e-31	4.46917991095927e-29
HERPUD1	1307.21560077683	0.73868183263338	0.0633812378710445	11.6545819779712	2.17444884310391e-31	5.74091349644569e-29
QARS	2358.6712722188	0.69046779660273	0.0595601042244942	11.5927902677976	4.48286688141377e-31	1.16382695686304e-28
CIZ1	3036.27361542595	-0.747364189564417	0.0646632075471799	-11.5577964334528	6.74166071038644e-31	1.7215548997654e-28
ZNF512B	2472.24547480206	-0.70776134564637	0.0612928682891701	-11.5472054971757	7.62598586344863e-31	1.91596744830547e-28
ITGA5	1302.01868527193	0.795390667836319	0.0690294336752898	11.5224857787156	1.01635900025506e-30	2.51298795983699e-28
LRRC8D	1802.02204523026	0.656067787901015	0.0572318660287633	11.4633303686322	2.01610275243894e-30	4.90700508980333e-28
UBAP2L	9273.91006089288	-0.493995650322395	0.0432209201184123	-11.4295496016511	2.97648663494746e-30	7.1330357403964e-28
ZNF266	1572.82714670882	0.690131249523819	0.0604363069575964	11.4191499160932	3.35499451027847e-30	7.91829537675873e-28
IGFBP5	1515.21502400975	0.705520820706445	0.0618683901819496	11.4035748890761	4.01295180587607e-30	9.32981347464649e-28
CDC25B	1945.57557797359	-0.694561909630404	0.0609730285922014	-11.3912975239554	4.62057331333624e-30	1.04416503655059e-27
EEF1A2	3181.13250585078	0.776876979004269	0.0681996916976643	11.3912095445862	4.62524154342884e-30	1.04416503655059e-27
PEBP1	5152.70273377708	-0.61782294176516	0.0542450191611982	-11.3894870223789	4.71758824227087e-30	1.04979817214076e-27
EGFR	473.602809513985	1.10469041451749	0.0982011162043585	11.2492653568072	2.33528997161545e-29	5.12349463209209e-27
ADI1	2307.91910542143	-0.664207334478785	0.0593201461060966	-11.1969942435884	4.21802847478741e-29	9.12558743774493e-27
CCND1	2087.7117855309	0.620498973393384	0.0556005201410721	11.159949076358	6.40282389094466e-29	1.36625736642801e-26
ATP6V0E2	2449.97203888829	-0.685051486221936	0.0614987750604039	-11.1392704252903	8.0778355889057e-29	1.70038439146465e-26
GADD45A	2750.5855399838	0.581111597093474	0.0523185097712996	11.107189398813	1.15745405248315e-28	2.403954903404e-26
TOB1	2164.11575669062	0.603571089052884	0.054475938550447	11.0795904598129	1.57591742514815e-28	3.23000864888588e-26
DHX37	1657.77113424762	-0.735071402678763	0.0664075001726039	-11.0691021461159	1.77166723606357e-28	3.58405980989119e-26
DHX34	2094.95112465084	-0.657600007262968	0.0595684332710842	-11.0394041130872	2.46663510944952e-28	4.92599680767886e-26
BASP1	4636.09515321042	0.527293030099621	0.0478055045109624	11.0299647602026	2.73972381537762e-28	5.38169134476121e-26
H2AFV	4513.73579386981	-0.547760727803656	0.0496647096968586	-11.0291740583415	2.76391672068368e-28	5.38169134476121e-26
RBM19	1174.3900050099	-0.702857303873105	0.0638788534040539	-11.0029730719697	3.69736915508434e-28	7.11036041095664e-26
OBFC2B	1845.04699865205	-0.765463495570121	0.0696070764819116	-10.9969206330485	3.95404663162934e-28	7.51124199766954e-26
MYBBP1A	3008.31317620661	-0.628433217060526	0.0572111977623091	-10.984444333283	4.54023910513685e-28	8.52088006514659e-26
NPTX1	1900.06120189579	0.676048106425048	0.0616112848502495	10.9727967541698	5.16496355045762e-28	9.57793300303313e-26
