gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
HSPG2	452.832479744406	1.01937364453365	0.103236955341371	3.83578103655241e-24	4.59615086202899e-22
LAMB1	1436.13853452393	0.71371561756392	0.0721299802098101	4.27617394165795e-24	5.0847298846722e-22
RBM33	5589.96206428036	0.466440797961097	0.0469011722181559	4.73711964076755e-24	5.59016004880577e-22
KLHL15	3726.96225576114	0.640794112740809	0.065046540085702	7.39668043872264e-24	8.66301437548741e-22
CEBPG	3238.58427190788	0.517501480583186	0.0524050192502349	7.74999496658909e-24	9.00907996974316e-22
DCAF7	6807.39690955658	-0.413484855801821	0.0418603688202991	1.2928154539932e-23	1.49171750569275e-21
DPYSL5	1940.40301966846	-0.60359113319141	0.0615817148000886	1.37704808529623e-23	1.5772263253426e-21
SLC43A2	432.322925673408	-0.939605546248628	0.0962427433106928	1.39619347432005e-23	1.58748217149514e-21
XBP1	2575.47012161059	0.605122141586097	0.0619087231883994	1.70238092335091e-23	1.92159330746645e-21
MRPS7	2367.13793670682	-0.587508145045417	0.0601040361163085	1.8450813723692e-23	2.06768579405719e-21
PURB	5345.50574837437	0.540041099517852	0.0553072252931594	2.13509823287797e-23	2.37560179811001e-21
NBPF1	1114.16976416735	-0.669329878370131	0.068924802842251	2.79369504508173e-23	3.08633955441405e-21
PIP4K2B	3457.85145071069	-0.467319636558649	0.0479804481705059	3.43382449100483e-23	3.76680873918185e-21
WDR1	4003.48662709107	-0.516831045394111	0.0532181735150604	3.61857348037286e-23	3.94171462264112e-21
RGS16	1346.96500504286	0.74844409190706	0.0775686421756076	4.94830155823797e-23	5.35275648421339e-21
TBC1D5	1248.68958857178	-0.63814620011908	0.0660908975869472	5.34883592503136e-23	5.74612532442852e-21
PITPNA	2047.93742756108	-0.514498236027984	0.0536248430673128	1.27574267060246e-22	1.36111257397086e-20
SRM	3960.93226693791	-0.65069131221541	0.0682698102233955	1.76618692855731e-22	1.8715574004175e-20
CSTB	1417.16888853387	-0.594890283150867	0.0623786808014683	1.7907415138171e-22	1.8847554432925e-20
EXOC7	3579.04398666811	-0.602052735982381	0.0633060145587785	2.43666214930896e-22	2.5473749194487e-20
ARRDC4	2792.14435463479	0.62591455096877	0.0662757144257964	3.90085134433474e-22	4.05090409271349e-20
ATAD3B	1044.86951560545	-0.765047509240386	0.0812275409614988	4.37409181147803e-22	4.51226676472804e-20
TOMM40	2263.06788707156	-0.634693032058922	0.0674577879805608	5.69504162728583e-22	5.83629364659417e-20
TBC1D13	1327.12156120219	-0.620227886234647	0.066033396191293	6.43180494646703e-22	6.54825004255666e-20
MSMO1	2203.27290171119	0.576377395131041	0.0612890674964396	6.63652869550126e-22	6.71280568115735e-20
