gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
LMTK3	360.338078309075	-0.798332335280358	0.122501548940059	1.07538573602589e-12	4.71867143945782e-11
RUFY1	1430.87740345279	0.436874943690466	0.0657720394483618	1.08855065314005e-12	4.76302065279846e-11
HEXIM1	4703.2363776787	0.488291875118324	0.0742839480207068	1.11911754516037e-12	4.88305154088603e-11
TNFRSF12A	291.357905493987	0.800593994789661	0.123330953809722	1.27937320751071e-12	5.56670291994253e-11
TMEM43	2212.57001621053	0.383511984041333	0.0573242141850148	1.32912441576701e-12	5.76706713771663e-11
SESN3	379.153233986835	-0.776886394556253	0.120225299172681	1.44081189743326e-12	6.23431303508829e-11
SFI1	807.989537991592	-0.580060166624936	0.0899883472928494	1.53837560458116e-12	6.63802681234371e-11
JAM3	1559.62961880815	-0.44618405236194	0.0679073421570526	1.62222701475776e-12	6.98050558256397e-11
ACSL3	3213.20511651708	-0.446229761361305	0.0680466353255496	1.7665315296969e-12	7.58051284795828e-11
GNAZ	412.136194102571	-0.728793056994448	0.113899970239256	1.92680813094305e-12	8.24557424607138e-11
VIM	17307.5670772678	0.33944282575488	0.050678675601905	2.02355266749679e-12	8.63585750728697e-11
HLA-DOA	262.9459563429	-0.867446777136647	0.134418400594461	2.03944657417391e-12	8.67990690871775e-11
ITPR1	841.740013585716	0.521140979799569	0.0808935453966326	2.12263024692696e-12	9.00932189547175e-11
IER2	2329.26469087537	0.592011231472311	0.0926680833041072	2.15187090961528e-12	9.10861227148838e-11
PLXND1	1115.42760686056	0.531436236375606	0.0826716604370758	2.18518938886003e-12	9.22457862067011e-11
PTPRU	1483.21401456531	0.473135470422954	0.0729407300532394	2.25052406752008e-12	9.47470632425956e-11
UTP14A	884.495658374337	0.509900725101386	0.0791573054672401	2.296442845519e-12	9.6419650147303e-11
ATR	1761.16492041675	0.443549213930725	0.0680313795023552	2.33146397280108e-12	9.69315092038234e-11
EGFR	473.602809513985	0.709289997114074	0.111447791200026	2.32441171773128e-12	9.69315092038234e-11
LTBP1	797.941133346039	-0.658689428228124	0.103586494783668	2.33352480910533e-12	9.69315092038234e-11
NCSTN	1443.73890600632	0.45419342131357	0.0698112691137356	2.32316543288749e-12	9.69315092038234e-11
HNRNPA3	12843.1972401582	-0.395677154853234	0.060064041656056	2.35128668414128e-12	9.74095549969911e-11
RPRD2	2592.05619386353	0.414669869559325	0.0632490959561275	2.40230830750643e-12	9.92593010769963e-11
ACTN2	527.98355894222	0.670654671709272	0.105578189620001	2.43418591641405e-12	1.00310354550216e-10
AARS2	2255.39148886102	0.372409706863485	0.0564576232409528	2.82366836527046e-12	1.16053514843847e-10
PAFAH2	481.947684466708	0.621096772214791	0.0980715798890026	2.86811974618767e-12	1.17570266543067e-10
