gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
FOXD4	45.0705155915716	-1.39766835116403	0.28801217692842	7.50883045855412e-08	7.37949855223328e-07
TRIM7	75.6457598663505	1.16319752895698	0.242062128576836	9.06203142721388e-08	8.70815937950097e-07
SHISA3	53.1474279671623	1.26153633407321	0.263095262712854	9.87699171035536e-08	9.40427260832552e-07
ALOX5	42.0565299351204	1.42149140042591	0.300789779160543	1.32255358442916e-07	1.22336206559697e-06
SFRP4	33.3349993895594	1.65662112045738	0.351646869911498	1.3971935995376e-07	1.28857813499095e-06
LOC440173	79.0108825583231	1.01568899951779	0.215703591808852	1.60922806480037e-07	1.46847952931432e-06
NAPRT1	65.3890364352699	-1.13270354575061	0.242455883895557	1.92777060047844e-07	1.7307713339281e-06
GDF15	72.0303852519363	1.04955915848061	0.22780744904338	2.65072475921327e-07	2.31059538747986e-06
CCR6	48.1564517601146	-1.24822498605127	0.272133698879647	2.68876077437942e-07	2.34113060830119e-06
TMEM229B	57.0081802006544	1.12827676621839	0.245711810877885	2.76704731082856e-07	2.40258059982032e-06
CRHR1	30.1127786020428	1.67144645049538	0.368473205965507	3.02745137311186e-07	2.60755742756236e-06
GIPR	61.1567421283142	1.25213288849371	0.280584583831423	4.62104567390608e-07	3.83290886381443e-06
PLA2G7	63.2522793387106	1.07067813712965	0.241423535108818	5.72806839869246e-07	4.66651232051459e-06
IL8	92.1042741046576	1.00835203277406	0.230420874022943	6.76676545755835e-07	5.42490507114701e-06
IL11	48.9471594136314	1.2515242307985	0.286138694473554	6.90218520216298e-07	5.52210266533604e-06
GBP2	50.0368492215678	-1.44938639168567	0.330967151612009	7.05450951386572e-07	5.6259227296732e-06
LOC100289187	48.1485056037333	1.17462235012809	0.26879904952783	7.23925196407825e-07	5.75335856349219e-06
KCNQ1	49.3987367789061	1.27717227837709	0.292692540929897	7.48678701981042e-07	5.91387836752469e-06
KCNH3	53.7628750572434	1.14567972995672	0.267179692663464	9.93174201343201e-07	7.64739225621504e-06
FAM154B	42.8178996976049	1.27042124213422	0.300055957228627	1.40340260885979e-06	1.04647211288697e-05
TMEM184A	46.6953623499703	-1.14815322100921	0.271579826863776	1.43930303345794e-06	1.07119079561272e-05
DOK3	57.8897337290974	-1.09984730223204	0.259877567272473	1.46049233551608e-06	1.0853547619192e-05
HIST1H4D	35.9005544762754	1.4015725178804	0.332284586629036	1.46195348775889e-06	1.08545517058247e-05
GDAP1L1	20.8700020807702	1.9274578169977	0.457373436016086	1.53846210566728e-06	1.136841756166e-05
LAMB2P1	19.8359321211274	1.93968826616894	0.462805061774792	1.65893891732439e-06	1.21663331050669e-05
FOXJ1	15.3103207200394	2.31040462727808	0.547729328148983	1.66287585697236e-06	1.21894669289687e-05
FBXO36	45.9180700506728	1.14377278047886	0.276388356220958	2.13168839119626e-06	1.52597932305442e-05
LOC100289495	50.9617793470805	1.10582836249426	0.267800381910149	2.15493502489064e-06	1.54120398910567e-05
COL23A1	23.329143069685	1.7336633497226	0.42250594412504	2.18475394786207e-06	1.56109689201135e-05
ADAMTSL3	63.7719733374149	1.00105685280464	0.241793426635769	2.19859127392273e-06	1.56954428386317e-05
DNAH3	95.0672019233407	-1.0521989140522	0.255666277616414	2.47452715239506e-06	1.75606876778395e-05
PRR22	188.992162583262	-1.26609444825508	0.31258065804637	2.76888291193359e-06	1.94809797286312e-05
