	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ABCC11	6.71211329660278	6.6087555457213	6.52945113583505	6.52640939968512	6.73973144511598	6.67802573101194	6.62410080573586	6.52612765530827
ABCC12	6.18105825607534	5.92512037883917	6.09386350056596	5.92512037883917	5.92512037883917	6.09970896957508	6.11362912948527	5.92512037883917
ABCC13	5.92512037883917	5.92512037883917	5.92512037883917	6.09984980317716	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ABCC2	7.82004864312837	7.76773340658172	7.42272042508358	7.37717584603152	7.41131395760094	7.74043520493541	7.61624665568601	7.68064320747245
ABCC3	6.22052336094611	6.11636553693579	6.21706030975498	6.09984980317716	6.24822297899033	6.17187573733848	6.25116513085883	6.22724928027925
ABCC4	9.55067382460889	9.63254520406496	9.57614868086461	9.54072583473436	9.62035453983928	9.62972573952055	9.68743528187208	9.71299537968346
ABCC5	11.321686341762	11.2736446533088	10.9893795793984	10.8712071242527	10.8853719144485	11.0667119151538	11.0303768943715	10.9599309403464
ABCC6	7.48845350821597	7.55887932938412	7.64069330891099	7.68824305772495	7.76693637278925	7.33976860907104	7.41378175375209	7.59521317777701
ABCC6P1	6.79943701515167	6.74814341017096	6.93159512193146	7.00546232117018	6.9524391156706	6.65837138874562	6.73665384563439	6.76914418573931
ABCC6P2	6.25524748564284	6.39187813372289	6.52945113583505	6.4467825448676	6.5673606330888	6.31456706608397	6.30133922411818	6.40153391561816
ABCC8	7.0864031309774	7.22082841144644	7.34827127866441	7.2936108935323	7.5108361924826	7.35808187676013	7.0865819743686	7.44160771900781
ABCC9	6.13418394439345	6.35151707304632	6.33728742981092	6.4467825448676	6.15382663007459	6.09970896957508	6.3454504479273	6.29481541046537
ABCD1	8.55072332166045	8.49798666883171	8.28101604127843	8.55048646761661	8.10270577182619	8.39996944731662	8.53646270714736	8.41238348409491
ABCD2	6.72523516737841	6.70470242490606	7.30461266774184	7.26424628244815	7.21654192768051	7.13676821040107	7.0865819743686	7.29300513806823
ABCD3	11.7060220970339	11.6467497764494	11.4425791353206	11.4233648107882	11.7318462419639	11.6902821642161	11.7020147611702	11.6306122733615
ABCD4	10.3895165541393	10.3821628799709	10.2910465316866	10.3184882097104	10.2087741039505	10.3825179455293	10.3407215718845	10.4866970094741
ABCE1	12.294635819199	12.1979808906402	11.8767723324474	11.8329358765156	12.0628165844172	12.0924039318168	12.1295840609582	12.010013156355
ABCF1	12.7725612121949	12.7212884935872	12.3564398157132	12.3698966530707	12.2480652169224	12.6589178903006	12.5791955797133	12.607125248463
ABCF2	12.1915527062058	12.1064716537595	11.4737449295905	11.4313156864476	11.4028909740292	11.9475925868932	11.9060345697521	11.8472322535903
ABCF3	10.4315992430826	10.2789219303324	9.96696696710506	9.99324031818981	9.93330137579419	10.0985816255404	9.98796526080379	10.0870370028516
ABCG1	7.16772158339679	7.05979879598931	8.04437993955094	7.95193709738638	8.03334456294585	7.75989602304422	7.8252570762239	7.8077961961843
ABCG2	8.12376930201043	8.17176569758225	8.13257101648785	8.11296430988201	8.31300550792654	8.46896754709762	8.60915713906791	8.50287859318525
ABCG4	7.65562639344257	7.80552800974669	7.99044593941493	8.16093373432569	8.09423478187166	7.80414609025467	8.04077953731267	7.96485917188109
ABCG5	6.07301525835351	5.92512037883917	6.16362355479309	6.17207454312104	5.92512037883917	6.17187573733848	6.3454504479273	6.22724928027925
ABCG8	5.92512037883917	6.11636553693579	6.21706030975498	6.31487970237935	6.15382663007459	6.09970896957508	6.19152304731309	6.13895259591843
